#temps  Wn_tot  -Wt_tot  Wp_tot  Wint_tot  KEr_tot  
1.842 0.0112767 0.765085 6.73334 4.21629 0.385763
1.844 0.011277 0.765085 6.73334 4.2163 0.385763
1.846 0.0112774 0.765086 6.73335 4.2163 0.385763
1.848 0.0112777 0.765087 6.73336 4.2163 0.385763
1.85 0.0112781 0.765088 6.73336 4.21631 0.385763
1.852 0.0112785 0.765088 6.73337 4.21631 0.385763
1.854 0.011279 0.765089 6.73337 4.21631 0.385763
1.856 0.0112795 0.765089 6.73338 4.21632 0.385763
1.858 0.0112799 0.76509 6.73338 4.21632 0.385763
1.86 0.0112803 0.765091 6.73339 4.21632 0.385763
1.862 0.0112808 0.765091 6.73339 4.21633 0.385763
1.864 0.0112812 0.765092 6.7334 4.21633 0.385763
1.866 0.0112816 0.765092 6.7334 4.21633 0.385763
1.868 0.011282 0.765093 6.73341 4.21633 0.385763
1.87 0.0112824 0.765093 6.73341 4.21634 0.385763
1.872 0.0112828 0.765094 6.73342 4.21634 0.385763
1.874 0.0112832 0.765094 6.73342 4.21634 0.385763
1.876 0.0112836 0.765095 6.73343 4.21634 0.385763
1.878 0.011284 0.765095 6.73343 4.21635 0.385763
1.88 0.0112843 0.765096 6.73343 4.21635 0.385763
1.882 0.0112846 0.765096 6.73344 4.21635 0.385763
1.884 0.011285 0.765097 6.73345 4.21635 0.385763
1.886 0.0112853 0.765098 6.73345 4.21636 0.385763
1.888 0.0112855 0.765099 6.73346 4.21636 0.385763
1.89 0.0112858 0.765099 6.73346 4.21636 0.385763
1.892 0.0112859 0.7651 6.73347 4.21637 0.385763
1.894 0.0112861 0.765101 6.73347 4.21637 0.385763
1.896 0.0112862 0.765101 6.73348 4.21637 0.385763
1.898 0.0112863 0.765102 6.73348 4.21637 0.385763
1.9 0.0112864 0.765103 6.73349 4.21638 0.385763
1.902 0.0112865 0.765103 6.73349 4.21638 0.385763
1.904 0.0112867 0.765104 6.7335 4.21638 0.385763
1.906 0.0112868 0.765105 6.7335 4.21639 0.385763
1.908 0.0112869 0.765105 6.73351 4.21639 0.385763
1.91 0.011287 0.765106 6.73352 4.21639 0.385763
1.912 0.0112871 0.765107 6.73352 4.21639 0.385763
1.914 0.0112872 0.765108 6.73353 4.2164 0.385763
1.916 0.0112873 0.765108 6.73353 4.2164 0.385763
1.918 0.0112874 0.765109 6.73354 4.2164 0.385763
1.92 0.0112874 0.76511 6.73354 4.21641 0.385764
1.922 0.0112875 0.765111 6.73355 4.21641 0.385764
1.924 0.0112876 0.765111 6.73356 4.21641 0.385764
1.926 0.0112876 0.765112 6.73356 4.21642 0.385764
1.928 0.0112877 0.765113 6.73357 4.21642 0.385764
1.93 0.0112878 0.765114 6.73357 4.21642 0.385764
1.932 0.0112878 0.765114 6.73358 4.21643 0.385764
1.934 0.0112879 0.765115 6.73359 4.21643 0.385764
1.936 0.011288 0.765116 6.73359 4.21643 0.385764
1.938 0.011288 0.765117 6.7336 4.21644 0.385764
1.94 0.0112881 0.765118 6.7336 4.21644 0.385764
1.942 0.0112882 0.765118 6.73361 4.21644 0.385764
1.944 0.0112882 0.765119 6.73362 4.21645 0.385764
1.946 0.0112883 0.76512 6.73362 4.21645 0.385764
1.948 0.0112884 0.765121 6.73363 4.21645 0.385764
1.95 0.0112885 0.765122 6.73364 4.21646 0.385764
1.952 0.0112885 0.765122 6.73364 4.21646 0.385764
1.954 0.0112886 0.765123 6.73365 4.21646 0.385764
1.956 0.0112887 0.765124 6.73365 4.21647 0.385764
1.958 0.0112888 0.765125 6.73366 4.21647 0.385764
1.96 0.0112888 0.765126 6.73367 4.21647 0.385764
1.962 0.0112889 0.765126 6.73367 4.21648 0.385764
1.964 0.011289 0.765127 6.73368 4.21648 0.385764
1.966 0.0112891 0.765128 6.73369 4.21648 0.385764
1.968 0.0112891 0.765129 6.73369 4.21649 0.385764
1.97 0.0112892 0.76513 6.7337 4.21649 0.385764
1.972 0.0112893 0.76513 6.7337 4.2165 0.385764
1.974 0.0112894 0.765131 6.73371 4.2165 0.385764
1.976 0.0112895 0.765132 6.73372 4.2165 0.385764
1.978 0.0112895 0.765133 6.73372 4.21651 0.385764
1.98 0.0112896 0.765134 6.73373 4.21651 0.385764
1.982 0.0112897 0.765134 6.73374 4.21651 0.385764
1.984 0.0112898 0.765135 6.73374 4.21652 0.385764
1.986 0.0112898 0.765136 6.73375 4.21652 0.385764
1.988 0.0112899 0.765137 6.73375 4.21652 0.385764
1.99 0.01129 0.765138 6.73376 4.21653 0.385764
1.992 0.01129 0.765138 6.73377 4.21653 0.385764
1.994 0.0112901 0.765139 6.73377 4.21653 0.385764
1.996 0.0112902 0.76514 6.73378 4.21654 0.385764
1.998 0.0112902 0.765141 6.73378 4.21654 0.385764
2 0.0112903 0.765142 6.73379 4.21654 0.385764
2.002 0.0112904 0.765142 6.7338 4.21655 0.385764
2.004 0.0112904 0.765143 6.7338 4.21655 0.385764
2.006 0.0112905 0.765144 6.73381 4.21655 0.385764
2.008 0.0112905 0.765145 6.73382 4.21656 0.385764
2.01 0.0112906 0.765145 6.73382 4.21656 0.385764
2.012 0.0112907 0.765146 6.73383 4.21656 0.385764
2.014 0.0112907 0.765147 6.73383 4.21657 0.385764
2.016 0.0112908 0.765148 6.73384 4.21657 0.385764
2.018 0.0112908 0.765149 6.73385 4.21657 0.385764
2.02 0.0112909 0.765149 6.73385 4.21658 0.385764
2.022 0.0112909 0.76515 6.73386 4.21658 0.385764
2.024 0.011291 0.765151 6.73387 4.21658 0.385764
2.026 0.011291 0.765152 6.73387 4.21659 0.385764
2.028 0.0112911 0.765152 6.73388 4.21659 0.385764
2.03 0.0112911 0.765153 6.73388 4.21659 0.385764
2.032 0.0112912 0.765154 6.73389 4.2166 0.385764
2.034 0.0112913 0.765155 6.7339 4.2166 0.385764
2.036 0.0112913 0.765156 6.7339 4.21661 0.385764
2.038 0.0112913 0.765156 6.73391 4.21661 0.385764
2.04 0.0112914 0.765157 6.73391 4.21661 0.385764
2.042 0.0112914 0.765158 6.73392 4.21662 0.385764
2.044 0.0112915 0.765159 6.73393 4.21662 0.385764
2.046 0.0112915 0.765159 6.73393 4.21662 0.385764
2.048 0.0112916 0.76516 6.73394 4.21663 0.385764
2.05 0.0112916 0.765161 6.73395 4.21663 0.385764
2.052 0.0112917 0.765162 6.73395 4.21663 0.385764
2.054 0.0112917 0.765162 6.73396 4.21664 0.385764
2.056 0.0112918 0.765163 6.73396 4.21664 0.385764
2.058 0.0112918 0.765164 6.73397 4.21664 0.385764
2.06 0.0112919 0.765165 6.73398 4.21665 0.385764
2.062 0.0112919 0.765166 6.73398 4.21665 0.385764
2.064 0.011292 0.765166 6.73399 4.21665 0.385764
2.066 0.011292 0.765167 6.73399 4.21666 0.385764
2.068 0.0112921 0.765168 6.734 4.21666 0.385764
2.07 0.0112921 0.765169 6.73401 4.21666 0.385764
2.072 0.0112922 0.765169 6.73401 4.21667 0.385764
2.074 0.0112922 0.76517 6.73402 4.21667 0.385764
2.076 0.0112923 0.765171 6.73402 4.21667 0.385764
2.078 0.0112923 0.765172 6.73403 4.21668 0.385764
2.08 0.0112924 0.765172 6.73404 4.21668 0.385764
2.082 0.0112924 0.765173 6.73404 4.21668 0.385764
2.084 0.0112925 0.765174 6.73405 4.21669 0.385764
2.086 0.0112925 0.765175 6.73406 4.21669 0.385764
2.088 0.0112926 0.765175 6.73406 4.21669 0.385764
2.09 0.0112926 0.765176 6.73407 4.2167 0.385764
2.092 0.0112927 0.765177 6.73407 4.2167 0.385764
2.094 0.0112927 0.765178 6.73408 4.2167 0.385764
2.096 0.0112928 0.765178 6.73409 4.21671 0.385764
2.098 0.0112928 0.765179 6.73409 4.21671 0.385764
2.1 0.0112929 0.76518 6.7341 4.21671 0.385764
2.102 0.0112929 0.765181 6.7341 4.21672 0.385764
2.104 0.011293 0.765181 6.73411 4.21672 0.385764
2.106 0.011293 0.765182 6.73412 4.21672 0.385764
2.108 0.0112931 0.765183 6.73412 4.21673 0.385764
2.11 0.0112931 0.765184 6.73413 4.21673 0.385764
2.112 0.0112932 0.765184 6.73413 4.21673 0.385764
2.114 0.0112932 0.765185 6.73414 4.21674 0.385764
2.116 0.0112932 0.765186 6.73415 4.21674 0.385764
2.118 0.0112933 0.765187 6.73415 4.21674 0.385764
2.12 0.0112933 0.765187 6.73416 4.21675 0.385764
2.122 0.0112934 0.765188 6.73416 4.21675 0.385764
2.124 0.0112934 0.765189 6.73417 4.21675 0.385764
2.126 0.0112935 0.76519 6.73418 4.21676 0.385764
2.128 0.0112935 0.76519 6.73418 4.21676 0.385764
2.13 0.0112936 0.765191 6.73419 4.21676 0.385764
2.132 0.0112936 0.765192 6.7342 4.21677 0.385764
2.134 0.0112937 0.765192 6.7342 4.21677 0.385764
2.136 0.0112937 0.765193 6.73421 4.21677 0.385764
2.138 0.0112938 0.765194 6.73421 4.21678 0.385764
2.14 0.0112938 0.765195 6.73422 4.21678 0.385764
2.142 0.0112939 0.765195 6.73423 4.21678 0.385764
2.144 0.0112939 0.765196 6.73423 4.21679 0.385764
2.146 0.0112939 0.765197 6.73424 4.21679 0.385764
2.148 0.011294 0.765198 6.73424 4.21679 0.385764
2.15 0.011294 0.765198 6.73425 4.2168 0.385764
2.152 0.0112941 0.765199 6.73426 4.2168 0.385764
2.154 0.0112941 0.7652 6.73426 4.2168 0.385764
2.156 0.0112942 0.765201 6.73427 4.21681 0.385764
2.158 0.0112942 0.765201 6.73427 4.21681 0.385764
2.16 0.0112942 0.765202 6.73428 4.21681 0.385764
2.162 0.0112943 0.765203 6.73429 4.21682 0.385764
2.164 0.0112943 0.765203 6.73429 4.21682 0.385764
2.166 0.0112944 0.765204 6.7343 4.21682 0.385764
2.168 0.0112944 0.765205 6.7343 4.21683 0.385764
2.17 0.0112945 0.765206 6.73431 4.21683 0.385764
2.172 0.0112945 0.765206 6.73432 4.21683 0.385764
2.174 0.0112945 0.765207 6.73432 4.21684 0.385764
2.176 0.0112946 0.765208 6.73433 4.21684 0.385764
2.178 0.0112946 0.765209 6.73433 4.21684 0.385764
2.18 0.0112947 0.765209 6.73434 4.21685 0.385764
2.182 0.0112947 0.76521 6.73435 4.21685 0.385764
2.184 0.0112947 0.765211 6.73435 4.21685 0.385764
2.186 0.0112948 0.765211 6.73436 4.21686 0.385764
2.188 0.0112948 0.765212 6.73436 4.21686 0.385764
2.19 0.0112949 0.765213 6.73437 4.21686 0.385764
2.192 0.0112949 0.765214 6.73438 4.21687 0.385764
2.194 0.0112949 0.765214 6.73438 4.21687 0.385764
2.196 0.011295 0.765215 6.73439 4.21687 0.385764
2.198 0.011295 0.765216 6.73439 4.21688 0.385764
2.2 0.0112951 0.765217 6.7344 4.21688 0.385764
2.202 0.0112951 0.765217 6.73441 4.21688 0.385764
2.204 0.0112951 0.765218 6.73441 4.21689 0.385764
2.206 0.0112952 0.765219 6.73442 4.21689 0.385764
2.208 0.0112952 0.765219 6.73443 4.21689 0.385764
2.21 0.0112953 0.76522 6.73443 4.2169 0.385764
2.212 0.0112953 0.765221 6.73444 4.2169 0.385764
2.214 0.0112953 0.765222 6.73444 4.2169 0.385764
2.216 0.0112954 0.765222 6.73445 4.21691 0.385764
2.218 0.0112954 0.765223 6.73446 4.21691 0.385764
2.22 0.0112954 0.765224 6.73446 4.21691 0.385764
2.222 0.0112955 0.765224 6.73447 4.21692 0.385764
2.224 0.0112955 0.765225 6.73447 4.21692 0.385764
2.226 0.0112956 0.765226 6.73448 4.21692 0.385764
2.228 0.0112956 0.765227 6.73449 4.21693 0.385764
2.23 0.0112956 0.765227 6.73449 4.21693 0.385764
2.232 0.0112957 0.765228 6.7345 4.21693 0.385764
2.234 0.0112957 0.765229 6.7345 4.21694 0.385764
2.236 0.0112958 0.765229 6.73451 4.21694 0.385764
2.238 0.0112958 0.76523 6.73451 4.21694 0.385764
2.24 0.0112958 0.765231 6.73452 4.21694 0.385764
2.242 0.0112959 0.765232 6.73453 4.21695 0.385764
2.244 0.0112959 0.765232 6.73453 4.21695 0.385764
2.246 0.0112959 0.765233 6.73454 4.21695 0.385764
2.248 0.011296 0.765234 6.73454 4.21696 0.385764
2.25 0.011296 0.765234 6.73455 4.21696 0.385764
2.252 0.011296 0.765235 6.73456 4.21696 0.385764
2.254 0.0112961 0.765236 6.73456 4.21697 0.385764
2.256 0.0112961 0.765236 6.73457 4.21697 0.385764
2.258 0.0112962 0.765237 6.73457 4.21697 0.385764
2.26 0.0112962 0.765238 6.73458 4.21698 0.385764
2.262 0.0112962 0.765239 6.73459 4.21698 0.385764
2.264 0.0112963 0.765239 6.73459 4.21698 0.385764
2.266 0.0112963 0.76524 6.7346 4.21699 0.385764
2.268 0.0112963 0.765241 6.7346 4.21699 0.385764
2.27 0.0112964 0.765241 6.73461 4.21699 0.385764
2.272 0.0112964 0.765242 6.73462 4.217 0.385764
2.274 0.0112964 0.765243 6.73462 4.217 0.385764
2.276 0.0112965 0.765243 6.73463 4.217 0.385764
2.278 0.0112965 0.765244 6.73463 4.21701 0.385764
2.28 0.0112965 0.765245 6.73464 4.21701 0.385764
2.282 0.0112966 0.765246 6.73465 4.21701 0.385764
2.284 0.0112966 0.765246 6.73465 4.21702 0.385764
2.286 0.0112966 0.765247 6.73466 4.21702 0.385764
2.288 0.0112967 0.765248 6.73466 4.21702 0.385764
2.29 0.0112967 0.765248 6.73467 4.21703 0.385764
2.292 0.0112968 0.765249 6.73468 4.21703 0.385764
2.294 0.0112968 0.76525 6.73468 4.21703 0.385764
2.296 0.0112968 0.76525 6.73469 4.21704 0.385764
2.298 0.0112969 0.765251 6.73469 4.21704 0.385764
2.3 0.0112969 0.765252 6.7347 4.21704 0.385764
2.302 0.0112969 0.765253 6.73471 4.21705 0.385764
2.304 0.011297 0.765253 6.73471 4.21705 0.385764
2.306 0.011297 0.765254 6.73472 4.21705 0.385764
2.308 0.011297 0.765255 6.73472 4.21706 0.385764
2.31 0.0112971 0.765255 6.73473 4.21706 0.385764
2.312 0.0112971 0.765256 6.73474 4.21706 0.385764
2.314 0.0112971 0.765257 6.73474 4.21707 0.385764
2.316 0.0112972 0.765257 6.73475 4.21707 0.385764
2.318 0.0112972 0.765258 6.73475 4.21707 0.385764
2.32 0.0112972 0.765259 6.73476 4.21707 0.385764
2.322 0.0112973 0.765259 6.73477 4.21708 0.385764
2.324 0.0112973 0.76526 6.73477 4.21708 0.385764
2.326 0.0112973 0.765261 6.73478 4.21708 0.385764
2.328 0.0112974 0.765262 6.73478 4.21709 0.385764
2.33 0.0112974 0.765262 6.73479 4.21709 0.385764
2.332 0.0112974 0.765263 6.73479 4.21709 0.385764
2.334 0.0112975 0.765264 6.7348 4.2171 0.385764
2.336 0.0112975 0.765264 6.73481 4.2171 0.385764
2.338 0.0112975 0.765265 6.73481 4.2171 0.385764
2.34 0.0112976 0.765266 6.73482 4.21711 0.385764
2.342 0.0112976 0.765266 6.73482 4.21711 0.385764
2.344 0.0112976 0.765267 6.73483 4.21711 0.385764
2.346 0.0112977 0.765268 6.73484 4.21712 0.385764
2.348 0.0112977 0.765268 6.73484 4.21712 0.385764
2.35 0.0112977 0.765269 6.73485 4.21712 0.385764
2.352 0.0112978 0.76527 6.73485 4.21713 0.385764
2.354 0.0112978 0.76527 6.73486 4.21713 0.385764
2.356 0.0112978 0.765271 6.73487 4.21713 0.385764
2.358 0.0112979 0.765272 6.73487 4.21714 0.385764
2.36 0.0112979 0.765273 6.73488 4.21714 0.385764
2.362 0.0112979 0.765273 6.73488 4.21714 0.385764
2.364 0.011298 0.765274 6.73489 4.21715 0.385764
2.366 0.011298 0.765275 6.73489 4.21715 0.385764
2.368 0.011298 0.765275 6.7349 4.21715 0.385764
2.37 0.0112981 0.765276 6.73491 4.21715 0.385764
2.372 0.0112981 0.765277 6.73491 4.21716 0.385764
2.374 0.0112981 0.765277 6.73492 4.21716 0.385764
2.376 0.0112982 0.765278 6.73492 4.21716 0.385764
2.378 0.0112982 0.765279 6.73493 4.21717 0.385764
2.38 0.0112982 0.765279 6.73494 4.21717 0.385764
2.382 0.0112983 0.76528 6.73494 4.21717 0.385764
2.384 0.0112983 0.765281 6.73495 4.21718 0.385764
2.386 0.0112983 0.765281 6.73495 4.21718 0.385764
2.388 0.0112984 0.765282 6.73496 4.21718 0.385764
2.39 0.0112984 0.765283 6.73496 4.21719 0.385764
2.392 0.0112984 0.765283 6.73497 4.21719 0.385764
2.394 0.0112985 0.765284 6.73498 4.21719 0.385764
2.396 0.0112985 0.765285 6.73498 4.2172 0.385764
2.398 0.0112985 0.765285 6.73499 4.2172 0.385764
2.4 0.0112986 0.765286 6.73499 4.2172 0.385764
2.402 0.0112986 0.765287 6.735 4.21721 0.385764
2.404 0.0112986 0.765287 6.73501 4.21721 0.385764
2.406 0.0112987 0.765288 6.73501 4.21721 0.385764
2.408 0.0112987 0.765289 6.73502 4.21722 0.385764
2.41 0.0112987 0.765289 6.73502 4.21722 0.385764
2.412 0.0112988 0.76529 6.73503 4.21722 0.385764
2.414 0.0112988 0.765291 6.73504 4.21722 0.385764
2.416 0.0112988 0.765291 6.73504 4.21723 0.385764
2.418 0.0112989 0.765292 6.73505 4.21723 0.385764
2.42 0.0112989 0.765293 6.73505 4.21723 0.385764
2.422 0.0112989 0.765293 6.73506 4.21724 0.385764
2.424 0.011299 0.765294 6.73506 4.21724 0.385764
2.426 0.011299 0.765295 6.73507 4.21724 0.385764
2.428 0.011299 0.765295 6.73508 4.21725 0.385764
2.43 0.0112991 0.765296 6.73508 4.21725 0.385764
2.432 0.0112991 0.765297 6.73509 4.21725 0.385764
2.434 0.0112991 0.765297 6.73509 4.21726 0.385764
2.436 0.0112992 0.765298 6.7351 4.21726 0.385764
2.438 0.0112992 0.765299 6.7351 4.21726 0.385764
2.44 0.0112992 0.765299 6.73511 4.21727 0.385764
2.442 0.0112993 0.7653 6.73512 4.21727 0.385764
2.444 0.0112993 0.765301 6.73512 4.21727 0.385764
2.446 0.0112994 0.765301 6.73513 4.21728 0.385764
2.448 0.0112994 0.765302 6.73513 4.21728 0.385764
2.45 0.0112994 0.765303 6.73514 4.21728 0.385764
2.452 0.0112995 0.765303 6.73515 4.21729 0.385764
2.454 0.0112995 0.765304 6.73515 4.21729 0.385764
2.456 0.0112995 0.765305 6.73516 4.21729 0.385764
2.458 0.0112996 0.765305 6.73516 4.21729 0.385764
2.46 0.0112996 0.765306 6.73517 4.2173 0.385764
2.462 0.0112996 0.765307 6.73517 4.2173 0.385764
2.464 0.0112997 0.765307 6.73518 4.2173 0.385764
2.466 0.0112997 0.765308 6.73519 4.21731 0.385764
2.468 0.0112997 0.765309 6.73519 4.21731 0.385764
2.47 0.0112998 0.765309 6.7352 4.21731 0.385764
2.472 0.0112998 0.76531 6.7352 4.21732 0.385764
2.474 0.0112999 0.765311 6.73521 4.21732 0.385764
2.476 0.0112999 0.765311 6.73521 4.21732 0.385764
2.478 0.0112999 0.765312 6.73522 4.21733 0.385764
2.48 0.0113 0.765313 6.73523 4.21733 0.385764
2.482 0.0113 0.765313 6.73523 4.21733 0.385764
2.484 0.0113 0.765314 6.73524 4.21734 0.385764
2.486 0.0113001 0.765315 6.73524 4.21734 0.385764
2.488 0.0113001 0.765315 6.73525 4.21734 0.385764
2.49 0.0113001 0.765316 6.73526 4.21734 0.385764
2.492 0.0113002 0.765317 6.73526 4.21735 0.385764
2.494 0.0113002 0.765317 6.73527 4.21735 0.385764
2.496 0.0113002 0.765318 6.73527 4.21735 0.385764
2.498 0.0113003 0.765319 6.73528 4.21736 0.385764
2.5 0.0113003 0.765319 6.73528 4.21736 0.385764
