#temps  Wn_tot  -Wt_tot  Wp_tot  Wint_tot  KEr_tot  
1.85 0.00466467 0.727366 6.65131 4.18627 0.402268
1.852 0.0046647 0.727367 6.65131 4.18628 0.402268
1.854 0.00466473 0.727368 6.65132 4.18628 0.402268
1.856 0.00466476 0.727369 6.65132 4.18628 0.402268
1.858 0.00466479 0.72737 6.65133 4.18629 0.402268
1.86 0.00466482 0.727371 6.65133 4.18629 0.402268
1.862 0.00466485 0.727372 6.65134 4.18629 0.402268
1.864 0.00466488 0.727373 6.65135 4.1863 0.402268
1.866 0.00466491 0.727374 6.65135 4.1863 0.402268
1.868 0.00466494 0.727374 6.65136 4.1863 0.402268
1.87 0.00466497 0.727375 6.65136 4.18631 0.402268
1.872 0.004665 0.727376 6.65137 4.18631 0.402268
1.874 0.00466503 0.727377 6.65137 4.18631 0.402268
1.876 0.00466506 0.727378 6.65138 4.18632 0.402268
1.878 0.00466509 0.727379 6.65138 4.18632 0.402268
1.88 0.00466512 0.72738 6.65139 4.18632 0.402268
1.882 0.00466515 0.727381 6.65139 4.18633 0.402268
1.884 0.00466518 0.727382 6.6514 4.18633 0.402268
1.886 0.00466521 0.727383 6.6514 4.18633 0.402268
1.888 0.00466524 0.727384 6.65141 4.18634 0.402268
1.89 0.00466527 0.727385 6.65142 4.18634 0.402268
1.892 0.00466531 0.727385 6.65142 4.18634 0.402268
1.894 0.00466534 0.727386 6.65143 4.18635 0.402268
1.896 0.00466537 0.727387 6.65143 4.18635 0.402268
1.898 0.0046654 0.727388 6.65144 4.18636 0.402268
1.9 0.00466543 0.727389 6.65144 4.18636 0.402268
1.902 0.00466547 0.72739 6.65145 4.18636 0.402268
1.904 0.0046655 0.727391 6.65145 4.18637 0.402268
1.906 0.00466553 0.727392 6.65146 4.18637 0.402268
1.908 0.00466556 0.727393 6.65146 4.18637 0.402268
1.91 0.00466559 0.727394 6.65147 4.18638 0.402268
1.912 0.00466562 0.727395 6.65147 4.18638 0.402268
1.914 0.00466565 0.727396 6.65148 4.18638 0.402268
1.916 0.00466569 0.727397 6.65148 4.18639 0.402268
1.918 0.00466572 0.727397 6.65149 4.18639 0.402268
1.92 0.00466575 0.727398 6.6515 4.18639 0.402268
1.922 0.00466578 0.727399 6.6515 4.1864 0.402268
1.924 0.00466581 0.7274 6.65151 4.1864 0.402268
1.926 0.00466584 0.727401 6.65151 4.1864 0.402268
1.928 0.00466587 0.727402 6.65152 4.18641 0.402268
1.93 0.0046659 0.727403 6.65152 4.18641 0.402268
1.932 0.00466593 0.727404 6.65153 4.18641 0.402268
1.934 0.00466597 0.727405 6.65153 4.18642 0.402268
1.936 0.004666 0.727406 6.65154 4.18642 0.402268
1.938 0.00466603 0.727407 6.65154 4.18642 0.402268
1.94 0.00466606 0.727408 6.65155 4.18643 0.402268
1.942 0.00466609 0.727409 6.65156 4.18643 0.402268
1.944 0.00466613 0.72741 6.65156 4.18643 0.402268
1.946 0.00466616 0.727411 6.65157 4.18644 0.402268
1.948 0.00466619 0.727412 6.65157 4.18644 0.402268
1.95 0.00466622 0.727413 6.65158 4.18644 0.402268
1.952 0.00466625 0.727413 6.65158 4.18645 0.402268
1.954 0.00466629 0.727414 6.65159 4.18645 0.402268
1.956 0.00466632 0.727415 6.65159 4.18646 0.402268
1.958 0.00466635 0.727416 6.6516 4.18646 0.402268
1.96 0.00466638 0.727417 6.6516 4.18646 0.402268
1.962 0.00466642 0.727418 6.65161 4.18647 0.402268
1.964 0.00466645 0.727419 6.65162 4.18647 0.402268
1.966 0.00466648 0.72742 6.65162 4.18647 0.402268
1.968 0.00466651 0.727421 6.65163 4.18648 0.402268
1.97 0.00466654 0.727422 6.65163 4.18648 0.402268
1.972 0.00466658 0.727423 6.65164 4.18648 0.402268
1.974 0.00466661 0.727424 6.65164 4.18649 0.402268
1.976 0.00466664 0.727425 6.65165 4.18649 0.402268
1.978 0.00466667 0.727426 6.65165 4.18649 0.402268
1.98 0.0046667 0.727427 6.65166 4.1865 0.402268
1.982 0.00466673 0.727428 6.65166 4.1865 0.402268
1.984 0.00466676 0.727429 6.65167 4.1865 0.402268
1.986 0.00466679 0.72743 6.65168 4.18651 0.402268
1.988 0.00466683 0.727431 6.65168 4.18651 0.402268
1.99 0.00466686 0.727432 6.65169 4.18651 0.402268
1.992 0.00466689 0.727433 6.65169 4.18652 0.402268
1.994 0.00466692 0.727434 6.6517 4.18652 0.402268
1.996 0.00466695 0.727435 6.6517 4.18653 0.402268
1.998 0.00466698 0.727436 6.65171 4.18653 0.402268
2 0.00466701 0.727437 6.65171 4.18653 0.402268
2.002 0.00466704 0.727438 6.65172 4.18654 0.402268
2.004 0.00466707 0.727439 6.65172 4.18654 0.402268
2.006 0.00466711 0.727439 6.65173 4.18654 0.402268
2.008 0.00466714 0.72744 6.65174 4.18655 0.402268
2.01 0.00466717 0.727441 6.65174 4.18655 0.402268
2.012 0.0046672 0.727442 6.65175 4.18655 0.402268
2.014 0.00466723 0.727443 6.65175 4.18656 0.402268
2.016 0.00466726 0.727444 6.65176 4.18656 0.402268
2.018 0.00466729 0.727445 6.65176 4.18656 0.402268
2.02 0.00466732 0.727446 6.65177 4.18657 0.402268
2.022 0.00466736 0.727447 6.65177 4.18657 0.402268
2.024 0.00466739 0.727448 6.65178 4.18657 0.402268
2.026 0.00466742 0.727449 6.65179 4.18658 0.402268
2.028 0.00466745 0.72745 6.65179 4.18658 0.402268
2.03 0.00466748 0.727451 6.6518 4.18658 0.402268
2.032 0.00466751 0.727452 6.6518 4.18659 0.402268
2.034 0.00466754 0.727453 6.65181 4.18659 0.402268
2.036 0.00466758 0.727454 6.65181 4.1866 0.402268
2.038 0.00466761 0.727455 6.65182 4.1866 0.402268
2.04 0.00466764 0.727456 6.65182 4.1866 0.402268
2.042 0.00466767 0.727457 6.65183 4.18661 0.402268
2.044 0.0046677 0.727458 6.65184 4.18661 0.402268
2.046 0.00466774 0.727459 6.65184 4.18661 0.402268
2.048 0.00466777 0.72746 6.65185 4.18662 0.402268
2.05 0.0046678 0.727461 6.65185 4.18662 0.402268
2.052 0.00466783 0.727462 6.65186 4.18662 0.402268
2.054 0.00466786 0.727463 6.65186 4.18663 0.402268
2.056 0.00466789 0.727464 6.65187 4.18663 0.402268
2.058 0.00466792 0.727465 6.65187 4.18663 0.402268
2.06 0.00466795 0.727466 6.65188 4.18664 0.402268
2.062 0.00466798 0.727467 6.65189 4.18664 0.402268
2.064 0.00466801 0.727468 6.65189 4.18665 0.402268
2.066 0.00466804 0.727469 6.6519 4.18665 0.402268
2.068 0.00466807 0.72747 6.6519 4.18665 0.402268
2.07 0.0046681 0.727471 6.65191 4.18666 0.402268
2.072 0.00466813 0.727472 6.65191 4.18666 0.402268
2.074 0.00466816 0.727473 6.65192 4.18666 0.402268
2.076 0.00466819 0.727474 6.65193 4.18667 0.402268
2.078 0.00466823 0.727475 6.65193 4.18667 0.402268
2.08 0.00466826 0.727476 6.65194 4.18667 0.402268
2.082 0.00466829 0.727477 6.65194 4.18668 0.402268
2.084 0.00466832 0.727478 6.65195 4.18668 0.402268
2.086 0.00466835 0.727479 6.65195 4.18668 0.402268
2.088 0.00466838 0.72748 6.65196 4.18669 0.402268
2.09 0.00466841 0.727481 6.65196 4.18669 0.402268
2.092 0.00466844 0.727483 6.65197 4.1867 0.402268
2.094 0.00466846 0.727484 6.65198 4.1867 0.402268
2.096 0.00466849 0.727485 6.65198 4.1867 0.402268
2.098 0.00466852 0.727486 6.65199 4.18671 0.402268
2.1 0.00466855 0.727487 6.65199 4.18671 0.402268
2.102 0.00466858 0.727488 6.652 4.18671 0.402268
2.104 0.00466861 0.727489 6.652 4.18672 0.402268
2.106 0.00466864 0.72749 6.65201 4.18672 0.402268
2.108 0.00466867 0.727491 6.65202 4.18672 0.402268
2.11 0.0046687 0.727492 6.65202 4.18673 0.402268
2.112 0.00466873 0.727493 6.65203 4.18673 0.402268
2.114 0.00466876 0.727494 6.65203 4.18674 0.402268
2.116 0.00466879 0.727495 6.65204 4.18674 0.402268
2.118 0.00466882 0.727496 6.65204 4.18674 0.402268
2.12 0.00466885 0.727497 6.65205 4.18675 0.402268
2.122 0.00466888 0.727498 6.65205 4.18675 0.402268
2.124 0.00466891 0.727499 6.65206 4.18675 0.402268
2.126 0.00466894 0.7275 6.65207 4.18676 0.402268
2.128 0.00466897 0.727501 6.65207 4.18676 0.402268
2.13 0.00466899 0.727502 6.65208 4.18676 0.402268
2.132 0.00466902 0.727503 6.65208 4.18677 0.402268
2.134 0.00466905 0.727504 6.65209 4.18677 0.402268
2.136 0.00466908 0.727505 6.65209 4.18677 0.402268
2.138 0.00466911 0.727506 6.6521 4.18678 0.402268
2.14 0.00466914 0.727507 6.65211 4.18678 0.402268
2.142 0.00466917 0.727508 6.65211 4.18679 0.402268
2.144 0.0046692 0.727509 6.65212 4.18679 0.402268
2.146 0.00466923 0.72751 6.65212 4.18679 0.402268
2.148 0.00466926 0.727511 6.65213 4.1868 0.402268
2.15 0.00466929 0.727512 6.65213 4.1868 0.402268
2.152 0.00466932 0.727513 6.65214 4.1868 0.402268
2.154 0.00466935 0.727514 6.65215 4.18681 0.402268
2.156 0.00466938 0.727515 6.65215 4.18681 0.402268
2.158 0.00466941 0.727516 6.65216 4.18681 0.402268
2.16 0.00466944 0.727517 6.65216 4.18682 0.402268
2.162 0.00466947 0.727518 6.65217 4.18682 0.402268
2.164 0.0046695 0.727519 6.65217 4.18683 0.402268
2.166 0.00466953 0.72752 6.65218 4.18683 0.402268
2.168 0.00466956 0.727521 6.65218 4.18683 0.402268
2.17 0.00466959 0.727523 6.65219 4.18684 0.402268
2.172 0.00466962 0.727524 6.6522 4.18684 0.402268
2.174 0.00466965 0.727525 6.6522 4.18684 0.402268
2.176 0.00466968 0.727526 6.65221 4.18685 0.402268
2.178 0.0046697 0.727527 6.65221 4.18685 0.402268
2.18 0.00466973 0.727528 6.65222 4.18685 0.402268
2.182 0.00466976 0.727529 6.65222 4.18686 0.402268
2.184 0.00466979 0.72753 6.65223 4.18686 0.402268
2.186 0.00466982 0.727531 6.65224 4.18686 0.402268
2.188 0.00466985 0.727532 6.65224 4.18687 0.402268
2.19 0.00466988 0.727533 6.65225 4.18687 0.402268
2.192 0.00466991 0.727534 6.65225 4.18688 0.402268
2.194 0.00466994 0.727535 6.65226 4.18688 0.402268
2.196 0.00466997 0.727536 6.65226 4.18688 0.402268
2.198 0.00467 0.727537 6.65227 4.18689 0.402268
2.2 0.00467003 0.727538 6.65228 4.18689 0.402268
2.202 0.00467006 0.727539 6.65228 4.18689 0.402268
2.204 0.00467009 0.72754 6.65229 4.1869 0.402268
2.206 0.00467012 0.727541 6.65229 4.1869 0.402268
2.208 0.00467015 0.727542 6.6523 4.1869 0.402268
2.21 0.00467018 0.727543 6.65231 4.18691 0.402268
2.212 0.00467021 0.727544 6.65231 4.18691 0.402268
2.214 0.00467024 0.727546 6.65232 4.18692 0.402268
2.216 0.00467027 0.727547 6.65232 4.18692 0.402268
2.218 0.0046703 0.727548 6.65233 4.18692 0.402268
2.22 0.00467033 0.727549 6.65233 4.18693 0.402268
2.222 0.00467035 0.72755 6.65234 4.18693 0.402268
2.224 0.00467038 0.727551 6.65235 4.18693 0.402268
2.226 0.00467041 0.727552 6.65235 4.18694 0.402268
2.228 0.00467044 0.727553 6.65236 4.18694 0.402268
2.23 0.00467047 0.727554 6.65236 4.18695 0.402268
2.232 0.0046705 0.727555 6.65237 4.18695 0.402268
2.234 0.00467053 0.727556 6.65237 4.18695 0.402268
2.236 0.00467055 0.727557 6.65238 4.18696 0.402268
2.238 0.00467058 0.727558 6.65239 4.18696 0.402268
2.24 0.00467061 0.72756 6.65239 4.18696 0.402268
2.242 0.00467064 0.727561 6.6524 4.18697 0.402268
2.244 0.00467067 0.727562 6.6524 4.18697 0.402268
2.246 0.0046707 0.727563 6.65241 4.18697 0.402268
2.248 0.00467073 0.727564 6.65242 4.18698 0.402268
2.25 0.00467075 0.727565 6.65242 4.18698 0.402268
2.252 0.00467078 0.727566 6.65243 4.18699 0.402268
2.254 0.00467081 0.727567 6.65243 4.18699 0.402268
2.256 0.00467084 0.727568 6.65244 4.18699 0.402268
2.258 0.00467087 0.727569 6.65244 4.187 0.402268
2.26 0.00467089 0.72757 6.65245 4.187 0.402268
2.262 0.00467092 0.727571 6.65246 4.187 0.402268
2.264 0.00467095 0.727572 6.65246 4.18701 0.402268
2.266 0.00467097 0.727574 6.65247 4.18701 0.402268
2.268 0.004671 0.727575 6.65247 4.18702 0.402268
2.27 0.00467103 0.727576 6.65248 4.18702 0.402268
2.272 0.00467106 0.727577 6.65249 4.18702 0.402268
2.274 0.00467108 0.727578 6.65249 4.18703 0.402268
2.276 0.00467111 0.727579 6.6525 4.18703 0.402268
2.278 0.00467114 0.72758 6.6525 4.18703 0.402268
2.28 0.00467117 0.727581 6.65251 4.18704 0.402268
2.282 0.00467119 0.727582 6.65251 4.18704 0.402268
2.284 0.00467122 0.727583 6.65252 4.18705 0.402268
2.286 0.00467125 0.727584 6.65253 4.18705 0.402268
2.288 0.00467127 0.727585 6.65253 4.18705 0.402268
2.29 0.0046713 0.727587 6.65254 4.18706 0.402268
2.292 0.00467133 0.727588 6.65254 4.18706 0.402268
2.294 0.00467136 0.727589 6.65255 4.18706 0.402268
2.296 0.00467138 0.72759 6.65256 4.18707 0.402268
2.298 0.00467141 0.727591 6.65256 4.18707 0.402268
2.3 0.00467144 0.727592 6.65257 4.18707 0.402268
2.302 0.00467146 0.727593 6.65257 4.18708 0.402268
2.304 0.00467149 0.727594 6.65258 4.18708 0.402268
2.306 0.00467152 0.727595 6.65258 4.18709 0.402268
2.308 0.00467154 0.727596 6.65259 4.18709 0.402268
2.31 0.00467157 0.727597 6.6526 4.18709 0.402268
2.312 0.0046716 0.727598 6.6526 4.1871 0.402268
2.314 0.00467163 0.727599 6.65261 4.1871 0.402268
2.316 0.00467165 0.727601 6.65261 4.1871 0.402268
2.318 0.00467168 0.727602 6.65262 4.18711 0.402268
2.32 0.00467171 0.727603 6.65263 4.18711 0.402268
2.322 0.00467173 0.727604 6.65263 4.18712 0.402268
2.324 0.00467176 0.727605 6.65264 4.18712 0.402268
2.326 0.00467179 0.727606 6.65264 4.18712 0.402268
2.328 0.00467181 0.727607 6.65265 4.18713 0.402268
2.33 0.00467184 0.727608 6.65266 4.18713 0.402268
2.332 0.00467187 0.727609 6.65266 4.18713 0.402268
2.334 0.0046719 0.72761 6.65267 4.18714 0.402268
2.336 0.00467192 0.727611 6.65267 4.18714 0.402268
2.338 0.00467195 0.727612 6.65268 4.18715 0.402268
2.34 0.00467198 0.727614 6.65268 4.18715 0.402268
2.342 0.004672 0.727615 6.65269 4.18715 0.402268
2.344 0.00467203 0.727616 6.6527 4.18716 0.402268
2.346 0.00467206 0.727617 6.6527 4.18716 0.402268
2.348 0.00467208 0.727618 6.65271 4.18716 0.402268
2.35 0.00467211 0.727619 6.65271 4.18717 0.402268
2.352 0.00467214 0.72762 6.65272 4.18717 0.402268
2.354 0.00467217 0.727621 6.65273 4.18718 0.402268
2.356 0.0046722 0.727622 6.65273 4.18718 0.402268
2.358 0.00467222 0.727623 6.65274 4.18718 0.402268
2.36 0.00467225 0.727624 6.65274 4.18719 0.402268
2.362 0.00467228 0.727625 6.65275 4.18719 0.402268
2.364 0.0046723 0.727627 6.65276 4.18719 0.402268
2.366 0.00467233 0.727628 6.65276 4.1872 0.402268
2.368 0.00467236 0.727629 6.65277 4.1872 0.402268
2.37 0.00467239 0.72763 6.65277 4.18721 0.402268
2.372 0.00467241 0.727631 6.65278 4.18721 0.402268
2.374 0.00467244 0.727632 6.65279 4.18721 0.402268
2.376 0.00467247 0.727633 6.65279 4.18722 0.402268
2.378 0.00467249 0.727634 6.6528 4.18722 0.402268
2.38 0.00467252 0.727635 6.6528 4.18722 0.402268
2.382 0.00467255 0.727636 6.65281 4.18723 0.402268
2.384 0.00467257 0.727637 6.65282 4.18723 0.402268
2.386 0.0046726 0.727638 6.65282 4.18724 0.402268
2.388 0.00467263 0.727639 6.65283 4.18724 0.402268
2.39 0.00467265 0.727641 6.65283 4.18724 0.402268
2.392 0.00467268 0.727642 6.65284 4.18725 0.402268
2.394 0.00467271 0.727643 6.65284 4.18725 0.402268
2.396 0.00467273 0.727644 6.65285 4.18725 0.402268
2.398 0.00467276 0.727645 6.65286 4.18726 0.402268
2.4 0.00467278 0.727646 6.65286 4.18726 0.402268
2.402 0.00467281 0.727647 6.65287 4.18727 0.402268
2.404 0.00467284 0.727648 6.65287 4.18727 0.402268
2.406 0.00467286 0.727649 6.65288 4.18727 0.402268
2.408 0.00467289 0.72765 6.65289 4.18728 0.402268
2.41 0.00467292 0.727651 6.65289 4.18728 0.402268
2.412 0.00467294 0.727652 6.6529 4.18728 0.402268
2.414 0.00467297 0.727654 6.6529 4.18729 0.402268
2.416 0.004673 0.727655 6.65291 4.18729 0.402268
2.418 0.00467302 0.727656 6.65292 4.1873 0.402268
2.42 0.00467305 0.727657 6.65292 4.1873 0.402268
2.422 0.00467307 0.727658 6.65293 4.1873 0.402268
2.424 0.0046731 0.727659 6.65293 4.18731 0.402268
2.426 0.00467313 0.72766 6.65294 4.18731 0.402268
2.428 0.00467315 0.727661 6.65295 4.18731 0.402268
2.43 0.00467318 0.727662 6.65295 4.18732 0.402268
2.432 0.00467321 0.727663 6.65296 4.18732 0.402268
2.434 0.00467323 0.727664 6.65297 4.18733 0.402268
2.436 0.00467326 0.727665 6.65297 4.18733 0.402268
2.438 0.00467328 0.727667 6.65298 4.18733 0.402268
2.44 0.00467331 0.727668 6.65298 4.18734 0.402268
2.442 0.00467334 0.727669 6.65299 4.18734 0.402268
2.444 0.00467336 0.72767 6.653 4.18735 0.402268
2.446 0.00467339 0.727671 6.653 4.18735 0.402268
2.448 0.00467342 0.727672 6.65301 4.18735 0.402268
2.45 0.00467344 0.727673 6.65301 4.18736 0.402268
2.452 0.00467347 0.727674 6.65302 4.18736 0.402268
2.454 0.00467349 0.727675 6.65303 4.18736 0.402268
2.456 0.00467352 0.727676 6.65303 4.18737 0.402268
2.458 0.00467355 0.727677 6.65304 4.18737 0.402268
2.46 0.00467357 0.727678 6.65304 4.18738 0.402268
2.462 0.0046736 0.727679 6.65305 4.18738 0.402268
2.464 0.00467363 0.72768 6.65306 4.18738 0.402268
2.466 0.00467365 0.727682 6.65306 4.18739 0.402268
2.468 0.00467368 0.727683 6.65307 4.18739 0.402268
2.47 0.00467371 0.727684 6.65307 4.18739 0.402268
2.472 0.00467373 0.727685 6.65308 4.1874 0.402268
2.474 0.00467376 0.727686 6.65309 4.1874 0.402268
2.476 0.00467379 0.727687 6.65309 4.18741 0.402268
2.478 0.00467381 0.727688 6.6531 4.18741 0.402268
2.48 0.00467384 0.727689 6.6531 4.18741 0.402268
2.482 0.00467386 0.72769 6.65311 4.18742 0.402268
2.484 0.00467389 0.727691 6.65312 4.18742 0.402268
2.486 0.00467392 0.727692 6.65312 4.18743 0.402268
2.488 0.00467394 0.727693 6.65313 4.18743 0.402268
2.49 0.00467397 0.727694 6.65313 4.18743 0.402268
2.492 0.004674 0.727695 6.65314 4.18744 0.402268
2.494 0.00467402 0.727697 6.65315 4.18744 0.402268
2.496 0.00467405 0.727698 6.65315 4.18744 0.402268
2.498 0.00467408 0.727699 6.65316 4.18745 0.402268
2.5 0.0046741 0.7277 6.65317 4.18745 0.402268
